UID,SITE_ID,STATE,DATE_COL,BATCH_ID,PARAMETER,PARAMETER_2,PARAMETER_NAME,RESULT,UNITS,MDL,MRL,PQL,DATE_ANALYZED,HOLDING_TIME,QACODE,LAB_SAMPLE_ID,SAMPLE_ID,METHOD
267,NCCAGL10-1129,MI,40350,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,10,N,1010142,561641,
268,NCCAGL10-1123,MI,40354,100702,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.32,ug/L,0.09,,,40361,7,J01,1010183,562522,
268,NCCAGL10-1123,MI,40354,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,12,N,1010183,562521,
268,NCCAGL10-1123,MI,40354,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.453,mg N/L,0.036,,,40366,12,,1010183,562521,
269,NCCAGL10-1119,MI,40352,100702,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.28,ug/L,0.09,,,40361,9,J01,1010168,562412,
269,NCCAGL10-1119,MI,40352,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,8,N,1010168,562411,
269,NCCAGL10-1119,MI,40352,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.351875,mg N/L,0.036,,,40360,8,,1010168,562411,
270,NCCAGL10-1092,MI,40351,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.29,ug/L,0.09,,,40360,9,J01,1010154,563082,
270,NCCAGL10-1092,MI,40351,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,9,N,1010154,563081,
270,NCCAGL10-1092,MI,40351,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.353125,mg N/L,0.036,,,40360,9,,1010154,563081,
271,NCCAGL10-1045,MI,40354,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.67,ug/L,0.09,,,40365,11,J01,1010189,563362,
271,NCCAGL10-1045,MI,40354,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.003348875,mg P/L,0.001,0.004,,40366,12,J03,1010189,563361,
271,NCCAGL10-1045,MI,40354,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.42875,mg N/L,0.036,,,40366,12,,1010189,563361,
272,NCCAGL10-1036,MI,40352,100702,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.96,ug/L,0.09,,,40361,9,J01,1010164,564052,
272,NCCAGL10-1036,MI,40352,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,8,N,1010164,564051,
272,NCCAGL10-1036,MI,40352,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.376875,mg N/L,0.036,,,40360,8,,1010164,564051,
273,NCCAGL10-1026,MI,40350,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.52,ug/L,0.09,,,40360,10,J01,1010136,563302,
273,NCCAGL10-1026,MI,40350,100701.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3925,mg N/L,0.036,,,40360,10,,1010136,563301,
273,NCCAGL10-1026,MI,40350,100701.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,10,N,1010136,563301,
274,NCCAGL10-1023,MI,40351,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.03,ug/L,0.09,,,40360,9,J01,1010150,564022,
274,NCCAGL10-1023,MI,40351,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.375625,mg N/L,0.036,,,40360,9,,1010150,564021,
274,NCCAGL10-1023,MI,40351,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,9,N,1010150,564021,
275,NCCAGL10-1022,MI,40351,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.19,ug/L,0.09,,,40360,9,J01,1010147,564142,
275,NCCAGL10-1022,MI,40351,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,9,N,1010147,564141,
275,NCCAGL10-1022,MI,40351,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.398125,mg N/L,0.036,,,40360,9,,1010147,564141,
276,NCCAGL10-1016,MI,40353,100702,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.87,ug/L,0.09,,,40361,8,J01,1010179,564152,
276,NCCAGL10-1016,MI,40353,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.005658375,mg P/L,0.001,0.004,,40366,13,,1010179,564151,
276,NCCAGL10-1016,MI,40353,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.448,mg N/L,0.036,,,40366,13,,1010179,564151,
277,NCCAGL10-1014,MI,40350,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.63,ug/L,0.09,,,40360,10,J01,1010139,563352,
277,NCCAGL10-1014,MI,40350,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.380625,mg N/L,0.036,,,40360,10,,1010139,563351,
277,NCCAGL10-1014,MI,40350,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,10,N,1010139,563351,
278,NCCA10-1655,FL,40350,100630,CHLA,Chlorophyll_a_ugL,Chlorophyll A,13.04,ug/L,0.09,,,40359,9,J01,1010125,567532,
278,NCCA10-1655,FL,40350,100701.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.0525,mg N/L,0.015,0.03,,40360,10,,1010125,567531,
278,NCCA10-1655,FL,40350,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.645046,mg P/L,0.0012,0.0024,,40373,23,,1010125,567531,
279,NCCA10-1653,FL,40351,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,12.97,ug/L,0.09,,,40360,9,J01,1010148,571912,
279,NCCA10-1653,FL,40351,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.724375,mg N/L,0.015,0.03,,40360,9,,1010148,571911,
279,NCCA10-1653,FL,40351,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.083614375,mg P/L,0.0012,0.0024,,40360,9,,1010148,571911,
280,NCCA10-1652,FL,40352,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.98,ug/L,0.09,,,40360,8,J01,1010160,567502,
280,NCCA10-1652,FL,40352,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.081200625,mg P/L,0.0012,0.0024,,40360,8,,1010160,567501,
280,NCCA10-1652,FL,40352,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.393125,mg N/L,0.015,0.03,,40360,8,,1010160,567501,
281,NCCA10-1651,FL,40350,100630,CHLA,Chlorophyll_a_ugL,Chlorophyll A,5.39,ug/L,0.09,,,40359,9,J01,1010124,567522,
281,NCCA10-1651,FL,40350,100701.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.27603875,mg P/L,0.0012,0.0024,,40360,10,,1010124,567521,
281,NCCA10-1651,FL,40350,100701.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.56375,mg N/L,0.015,0.03,,40360,10,,1010124,567521,
282,NCCA10-1649,FL,40352,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.85,ug/L,0.09,,,40360,8,J01,1010159,567552,
282,NCCA10-1649,FL,40352,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.726875,mg N/L,0.015,0.03,,40360,8,,1010159,567551,
282,NCCA10-1649,FL,40352,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.022869375,mg P/L,0.0012,0.0024,,40360,8,,1010159,567551,
283,NCCA10-1648,FL,40351,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.54,ug/L,0.09,,,40360,9,J01,1010149,571902,
283,NCCA10-1648,FL,40351,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.028940625,mg P/L,0.0012,0.0024,,40360,9,,1010149,571901,
283,NCCA10-1648,FL,40351,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.289375,mg N/L,0.015,0.03,,40360,9,,1010149,571901,
284,NCCA10-1306,FL,40352,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.55,ug/L,0.09,,,40365,13,J01,1010196,571972,
284,NCCA10-1306,FL,40352,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02549125,mg P/L,0.0012,0.0024,,40366,14,,1010196,571971,
284,NCCA10-1306,FL,40352,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.6145,mg N/L,0.015,0.03,,40366,14,,1010196,571971,
285,NCCA10-1304,FL,40351,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.47,ug/L,0.09,,,40365,14,J01,1010198,571992,
285,NCCA10-1304,FL,40351,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.014610875,mg P/L,0.0012,0.0024,,40366,15,,1010198,571991,
285,NCCA10-1304,FL,40351,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.275625,mg N/L,0.015,0.03,,40366,15,,1010198,571991,
286,NCCA10-1302,FL,40351,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.1,ug/L,0.09,,,40365,14,J01,1010199,567242,
286,NCCA10-1302,FL,40351,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.35475,mg N/L,0.015,0.03,,40366,15,,1010199,567241,
286,NCCA10-1302,FL,40351,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.012084375,mg P/L,0.0012,0.0024,,40366,15,,1010199,567241,
287,NCCA10-1301,FL,40352,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,20.39,ug/L,0.09,,,40365,13,J01,1010200,571792,
287,NCCA10-1301,FL,40352,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.048562375,mg P/L,0.0012,0.0024,,40366,14,,1010200,571791,
287,NCCA10-1301,FL,40352,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.513625,mg N/L,0.015,0.03,,40366,14,,1010200,571791,
288,NCCA10-1300,FL,40352,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,10.41,ug/L,0.09,,,40365,13,J01,1010201,571942,
288,NCCA10-1300,FL,40352,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.477,mg N/L,0.015,0.03,,40366,14,,1010201,571941,
288,NCCA10-1300,FL,40352,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0370935,mg P/L,0.0012,0.0024,,40366,14,,1010201,571941,
290,NCCAGL10-1163,OH,40336,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,52.48,ug/L,0.09,,,40353,17,J01,1010036,561102,
290,NCCAGL10-1163,OH,40336,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.11570625,mg P/L,0.001,0.004,,40350,14,,1010036,561101,
290,NCCAGL10-1163,OH,40336,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,2.934,mg N/L,0.036,,,40360,24,,1010036,561101,
322,NCCA10-1322,LA,40351,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,18.06,ug/L,0.09,,,40360,9,J01,1010156,566962,
322,NCCA10-1322,LA,40351,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.076263125,mg P/L,0.0012,0.0024,,40360,9,,1010156,566961,
322,NCCA10-1322,LA,40351,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.695625,mg N/L,0.015,0.03,,40360,9,,1010156,566961,
332,NCCAGL10-1155,NY,40369,100717,CHLA,Chlorophyll_a_ugL,Chlorophyll A,6.59,ug/L,0.09,,,40376,7,J01,1010334,564312,
332,NCCAGL10-1155,NY,40369,100721.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00624,mg P/L,0.001,0.004,,40380,11,,1010334,564311,
332,NCCAGL10-1155,NY,40369,100721.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4175,mg N/L,0.036,,,40380,11,,1010334,564311,
333,NCCAGL10-1152,NY,40370,100717,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.72,ug/L,0.09,,,40376,6,J01,1010333,564242,
333,NCCAGL10-1152,NY,40370,100721.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0056875,mg P/L,0.001,0.004,,40380,10,,1010333,564241,
333,NCCAGL10-1152,NY,40370,100721.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.38625,mg N/L,0.036,,,40380,10,,1010333,564241,
335,NCCAGL10-1138,NY,40367,100715,CHLA,Chlorophyll_a_ugL,Chlorophyll A,6.68,ug/L,0.09,,,40374,7,J01,1010311,564222,
335,NCCAGL10-1138,NY,40367,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.53875,mg N/L,0.036,,,40373,6,,1010311,564221,
335,NCCAGL10-1138,NY,40367,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00881125,mg P/L,0.001,0.004,,40373,6,,1010311,564221,
336,NCCA10-1154,NC,40358,100707,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.5,ug/L,0.09,,,40366,8,J01,1010211,568122,
336,NCCA10-1154,NC,40358,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.265375,mg N/L,0.015,0.03,,40366,8,,1010211,568121,
336,NCCA10-1154,NC,40358,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.027395,mg P/L,0.0012,0.0024,,40366,8,,1010211,568121,
337,NCCA10-1153,NC,40366,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.485,mg N/L,0.015,0.03,,40373,7,,1010264,569011,
337,NCCA10-1153,NC,40366,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.09164625,mg P/L,0.0012,0.0024,,40373,7,,1010264,569011,
337,NCCA10-1153,NC,40366,100714,CHLA,Chlorophyll_a_ugL,Chlorophyll A,9.47984,ug/L,0.09,,,40373,7,J01,1010264,569012,
338,NCCA10-1163,NC,40352,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,19.9,ug/L,0.09,,,40360,8,J01,1010145,568582,
338,NCCA10-1163,NC,40352,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.916875,mg N/L,0.015,0.03,,40360,8,,1010145,568581,
338,NCCA10-1163,NC,40352,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.052929375,mg P/L,0.0012,0.0024,,40360,8,,1010145,568581,
339,NCCA10-1158,NC,40357,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.04,ug/L,0.09,,,40365,8,J01,1010204,570342,
339,NCCA10-1158,NC,40357,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02490475,mg P/L,0.0012,0.0024,,40366,9,,1010204,570341,
339,NCCA10-1158,NC,40357,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.7935,mg N/L,0.015,0.03,,40366,9,,1010204,570341,
340,NCCA10-1152,NC,40359,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.55,ug/L,0.09,,,40365,6,J01,1010209,568522,
340,NCCA10-1152,NC,40359,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.027556,mg P/L,0.0012,0.0024,,40366,7,,1010209,568521,
340,NCCA10-1152,NC,40359,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3255,mg N/L,0.015,0.03,,40366,7,,1010209,568521,
341,NCCA10-1151,NC,40366,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.083615,mg P/L,0.0012,0.0024,,40373,7,,1010263,569031,
341,NCCA10-1151,NC,40366,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.645,mg N/L,0.015,0.03,,40373,7,,1010263,569031,
341,NCCA10-1151,NC,40366,100714,CHLA,Chlorophyll_a_ugL,Chlorophyll A,11.05504,ug/L,0.09,,,40373,7,J01,1010263,569032,
342,NCCA10-1144,NC,40366,100714,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.93,ug/L,0.09,,,40373,7,J01,1010266,568592,
342,NCCA10-1144,NC,40366,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0344625,mg P/L,0.0012,0.0024,,40373,7,,1010266,568591,
342,NCCA10-1144,NC,40366,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3975,mg N/L,0.015,0.03,,40373,7,,1010266,568591,
343,NCCA10-1143,NC,40350,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,7.27,ug/L,0.09,,,40360,10,J01,1010140,570332,
343,NCCA10-1143,NC,40350,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.388125,mg N/L,0.015,0.03,,40360,10,,1010140,570331,
343,NCCA10-1143,NC,40350,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.025033125,mg P/L,0.0012,0.0024,,40360,10,,1010140,570331,
344,NCCA10-1140,NC,40366,100714,CHLA,Chlorophyll_a_ugL,Chlorophyll A,7.76,ug/L,0.09,,,40373,7,J01,1010268,568542,
344,NCCA10-1140,NC,40366,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0513,mg P/L,0.0012,0.0024,,40373,7,,1010268,568541,
344,NCCA10-1140,NC,40366,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.545,mg N/L,0.015,0.03,,40373,7,,1010268,568541,
345,NCCA10-1138,NC,40357,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.045927125,mg P/L,0.0012,0.0024,,40366,9,,1010184,568551,
345,NCCA10-1138,NC,40357,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.364,mg N/L,0.015,0.03,,40366,9,,1010184,568551,
345,NCCA10-1138,NC,40357,100702,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.13848,ug/L,0.09,,,40361,4,J01,1010184,568552,
352,NCCA10-1107,CA,40358,100707,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.69,ug/L,0.09,,,40366,8,J01,1010214,567912,
352,NCCA10-1107,CA,40358,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.240375,mg N/L,0.015,0.03,,40366,8,,1010214,567911,
352,NCCA10-1107,CA,40358,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.038845125,mg P/L,0.0012,0.0024,,40366,8,,1010214,567911,
386,NCCA10-1667,FL,40332,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.68,ug/L,0.09,,,40352,20,J01,1010018,570282,
386,NCCA10-1667,FL,40332,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4625,mg N/L,0.015,0.03,,40350,18,,1010018,570281,
386,NCCA10-1667,FL,40332,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1696225,mg P/L,0.0012,0.0024,,40350,18,,1010018,570281,
387,NCCAGL10-NPS09-037,MI,40354,100707,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.7,ug/L,0.09,,,40366,12,J01,1010233,565192,
387,NCCAGL10-NPS09-037,MI,40354,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00401,mg P/L,0.001,0.004,,40373,19,,1010233,565191,
387,NCCAGL10-NPS09-037,MI,40354,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.42125,mg N/L,0.036,,,40373,19,,1010233,565191,
388,NCCAGL10-1161,OH,40353,100702,CHLA,Chlorophyll_a_ugL,Chlorophyll A,133.18,ug/L,0.09,,,40361,8,J01,1010171,561442,
388,NCCAGL10-1161,OH,40353,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,4.419,mg N/L,0.036,,,40373,20,,1010171,561441,
388,NCCAGL10-1161,OH,40353,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.253108125,mg P/L,0.001,0.004,,40360,7,,1010171,561441,
390,NCCA10-1468,LA,40367,100715,CHLA,Chlorophyll_a_ugL,Chlorophyll A,5.99,ug/L,0.09,,,40374,7,J01,1010308,567002,
390,NCCA10-1468,LA,40367,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.10249625,mg P/L,0.0012,0.0024,,40373,6,,1010308,567001,
390,NCCA10-1468,LA,40367,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.365,mg N/L,0.015,0.03,,40373,6,,1010308,567001,
391,NCCA10-1013,ME,40358,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.81,ug/L,0.09,,,40365,7,J01,1010210,572562,
391,NCCA10-1013,ME,40358,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.299,mg N/L,0.015,0.03,,40366,8,,1010210,572561,
391,NCCA10-1013,ME,40358,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0456955,mg P/L,0.0012,0.0024,,40366,8,,1010210,572561,
392,NCCA10-1014,ME,40409,100908,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.01,ug/L,0.09,,,40429,20,J01,1010883,566452,
392,NCCA10-1014,ME,40409,101012.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02692125,mg P/L,0.0012,0.0024,,40463,54,,1010883,566451,
392,NCCA10-1014,ME,40409,100901.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.1875,mg N/L,0.015,0.03,,40422,13,,1010883,566451,
393,NCCA10-1012,ME,40367,100714,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.08,ug/L,0.09,,,40373,6,J01,1010267,572142,
393,NCCA10-1012,ME,40367,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.03761125,mg P/L,0.0012,0.0024,,40373,6,,1010267,572141,
393,NCCA10-1012,ME,40367,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.13875,mg N/L,0.015,0.03,,40373,6,,1010267,572141,
394,NCCA10-1016,ME,40360,100709,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.95,ug/L,0.09,,,40368,8,J01,1010248,568702,
394,NCCA10-1016,ME,40360,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.15375,mg N/L,0.015,0.03,,40373,13,,1010248,568701,
394,NCCA10-1016,ME,40360,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.01475375,mg P/L,0.0012,0.0024,,40373,13,,1010248,568701,
395,NCCA10-1018,ME,40360,100709,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.14,ug/L,0.09,,,40368,8,J01,1010249,568982,
395,NCCA10-1018,ME,40360,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.01583625,mg P/L,0.0012,0.0024,,40373,13,,1010249,568981,
395,NCCA10-1018,ME,40360,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.17375,mg N/L,0.015,0.03,,40373,13,,1010249,568981,
396,NCCA10-1019,ME,40357,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.2,ug/L,0.09,,,40365,8,J01,1010205,572272,
396,NCCA10-1019,ME,40357,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.246625,mg N/L,0.015,0.03,,40366,9,,1010205,572271,
396,NCCA10-1019,ME,40357,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.032054375,mg P/L,0.0012,0.0024,,40366,9,,1010205,572271,
397,NCCA10-1059,ME,40374,100727.1,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.84,ug/L,0.09,,,40386,12,J01,1010459,568662,
397,NCCA10-1059,ME,40374,100729.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02547,mg P/L,0.0012,0.0024,,40388,14,,1010459,570531,
397,NCCA10-1059,ME,40374,100729.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.2725,mg N/L,0.015,0.03,,40388,14,,1010459,570531,
398,NCCA10-1067,ME,40388,100814,CHLA,Chlorophyll_a_ugL,Chlorophyll A,21.05,ug/L,0.09,,,40404,16,J01,1010642,571472,
398,NCCA10-1067,ME,40388,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0212075,mg P/L,0.0012,0.0024,,40394,6,,1010642,571471,
398,NCCA10-1067,ME,40388,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.1825,mg N/L,0.015,0.03,,40394,6,,1010642,571471,
399,NCCA10-1086,ME,40373,100723.2,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.6,ug/L,0.09,,,40382,9,J01,1010417,567802,
399,NCCA10-1086,ME,40373,100728.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.2025,mg N/L,0.015,0.03,,40387,14,,1010417,567801,
399,NCCA10-1086,ME,40373,100728.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02535125,mg P/L,0.0012,0.0024,,40387,14,,1010417,567801,
400,NCCA10-1194,GA,40371,100722,CHLA,Chlorophyll_a_ugL,Chlorophyll A,19.33,ug/L,0.09,,,40381,10,J01,1010373,568132,
400,NCCA10-1194,GA,40371,100721.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1344575,mg P/L,0.0012,0.0024,,40380,9,,1010373,568131,
400,NCCA10-1194,GA,40371,100721.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.49375,mg N/L,0.015,0.03,,40380,9,,1010373,568131,
401,NCCA10-1205,GA,40374,100727.1,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.85,ug/L,0.09,,,40386,12,J01,1010451,569052,
401,NCCA10-1205,GA,40374,100728.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.75375,mg N/L,0.015,0.03,,40387,13,,1010451,569051,
401,NCCA10-1205,GA,40374,100728.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.180485,mg P/L,0.0012,0.0024,,40387,13,,1010451,569051,
402,NCCA10-1329,LA,40357,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,7.36,ug/L,0.09,,,40365,8,J01,1010207,568092,
402,NCCA10-1329,LA,40357,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.111469875,mg P/L,0.0012,0.0024,,40366,9,,1010207,568091,
402,NCCA10-1329,LA,40357,100707.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.645625,mg N/L,0.015,0.03,,40366,9,,1010207,568091,
403,NCCA10-1450,LA,40370,100717,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.33,ug/L,0.09,,,40376,6,J01,1010331,570362,
403,NCCA10-1450,LA,40370,100721.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.6575,mg N/L,0.015,0.03,,40380,10,,1010331,570361,
403,NCCA10-1450,LA,40370,100721.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.20256375,mg P/L,0.0012,0.0024,,40380,10,,1010331,570361,
404,NCCA10-1454,LA,40372,100723.1,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.95,ug/L,0.09,,,40382,10,J01,1010400,568012,
404,NCCA10-1454,LA,40372,100721.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.34625,mg N/L,0.015,0.03,,40380,8,,1010400,568011,
404,NCCA10-1454,LA,40372,100721.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.11968125,mg P/L,0.0012,0.0024,,40380,8,,1010400,568011,
405,NCCA10-1458,LA,40372,100723.1,CHLA,Chlorophyll_a_ugL,Chlorophyll A,6.28,ug/L,0.09,,,40382,10,J01,1010396,568072,
405,NCCA10-1458,LA,40372,100721.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.11454375,mg P/L,0.0012,0.0024,,40380,8,,1010396,568071,
